1.360000000000000000e+02
1.560000000000000000e+02
1.000000000000000000e+02
9.600000000000000000e+01
2.120000000000000000e+02
1.340000000000000000e+02
5.500000000000000000e+01
1.650000000000000000e+02
8.800000000000000000e+01
1.720000000000000000e+02
1.370000000000000000e+02
4.680000000000000000e+02
1.360000000000000000e+02
3.450000000000000000e+02
2.360000000000000000e+02
1.500000000000000000e+02
3.490000000000000000e+02
5.900000000000000000e+02
1.410000000000000000e+02
2.680000000000000000e+02
3.070000000000000000e+02
3.280000000000000000e+02
4.700000000000000000e+02
1.280000000000000000e+02
1.290000000000000000e+02
1.620000000000000000e+02
7.240000000000000000e+02
1.460000000000000000e+02
8.700000000000000000e+01
1.780000000000000000e+02
6.770000000000000000e+02
8.760000000000000000e+02
1.850000000000000000e+02
1.450000000000000000e+02
1.570000000000000000e+02
2.370000000000000000e+02
4.320000000000000000e+02
1.540000000000000000e+02
2.590000000000000000e+02
5.150000000000000000e+02
2.141000000000000000e+03
6.270000000000000000e+02
1.389000000000000000e+03
1.478000000000000000e+03
7.723000000000000000e+03
6.901000000000000000e+03
3.236300000000000000e+04
3.344700000000000000e+04
3.496300000000000000e+04
3.320800000000000000e+04
1.540000000000000000e+02
1.540000000000000000e+02
1.680000000000000000e+02
1.360000000000000000e+02
1.220000000000000000e+02
1.030000000000000000e+02
1.150000000000000000e+02
1.340000000000000000e+02
1.440000000000000000e+02
1.720000000000000000e+02
1.400000000000000000e+02
1.310000000000000000e+02
1.640000000000000000e+02
1.810000000000000000e+02
1.550000000000000000e+02
4.180000000000000000e+02
9.600000000000000000e+01
5.380000000000000000e+02
2.850000000000000000e+02
5.730000000000000000e+02
1.390000000000000000e+02
2.550000000000000000e+02
1.460000000000000000e+02
1.140000000000000000e+02
1.180000000000000000e+02
1.160000000000000000e+02
1.200000000000000000e+02
1.130000000000000000e+02
1.440000000000000000e+02
5.830000000000000000e+02
6.000000000000000000e+02
5.250000000000000000e+02
2.680000000000000000e+02
1.240000000000000000e+02
6.500000000000000000e+02
1.340000000000000000e+02
6.090000000000000000e+02
